Key,Key,search,Results,search_rescaled,x,y
flash,flash,257,77.91439689,2.7712902119124903,12.061380386352539,-5.32443380355835
shadow,shadow,254,134.7952756,2.7681234001002823,13.53238582611084,-0.5010361075401306
rectangle,rectangle,254,20.92913386,2.7681234001002823,17.142196655273438,-25.794185638427734
hear,hear,254,38.39370079,2.7681234001002823,37.445343017578125,52.14071273803711
nose,nose,285,72.20516891,2.8008471221597655,57.81181335449219,-16.6984806060791
fruit,fruit,254,93.63779528,2.7681234001002823,-23.713642120361328,-67.20619201660156
shopping,shopping,253,90.60079051,2.7670677961628796,39.172401428222656,66.43376159667969
twitter,twitter,252,40.03968254,2.7660121922254772,-30.16290283203125,19.22275733947754
rip,rip,252,73.55555556,2.7660121922254772,54.572566986083984,22.81178855895996
hippie,hippie,251,85.47808765,2.7649565882880744,-63.44973373413086,18.270105361938477
bae,bae,251,89.56175299,2.7649565882880744,-31.634180068969727,-13.366952896118164
ribbon,ribbon,251,126.8247012,2.7649565882880744,7.133124351501465,-50.16823196411133
mom,mom,287,102.4607568,2.802958330034571,-33.839603424072266,66.80652618408203
people,people,250,150.36,2.7639009843506717,-18.469392776489258,61.4046516418457
lipstick,lipstick,250,101.164,2.7639009843506717,45.14023208618164,-49.02548599243164
ice,ice,249,83.45783133,2.762845380413269,40.057640075683594,-16.26299285888672
best,best,320,53.383279599999995,2.83779325996886,6.165948867797852,40.62348175048828
blur,blur,248,88.26209677,2.761789776475866,-10.722808837890625,73.05420684814453
eyeshadow,eyeshadow,247,88.17813765,2.7607341725384638,48.47634506225586,-49.86458969116211
nature,nature,247,161.5303644,2.7607341725384638,11.272875785827637,-20.492944717407227
edgy,edgy,246,41.24390244,2.759678568601061,-46.907135009765625,35.25323486328125
wow,wow,245,73.72653061,2.758622964663658,-17.918487548828125,25.146562576293945
graffiti,graffiti,244,162.9672131,2.7575673607262554,8.49183464050293,-39.110252380371094
tape,tape,243,101.88888890000001,2.7565117567888526,-12.640922546386719,21.750490188598633
merry,merry,365,84.28013897,2.8852954371519806,20.023906707763672,47.66207504272461
color,color,243,103.308642,2.7565117567888526,13.706215858459473,-41.2871208190918
girls,girls,282,441.94096229999997,2.7976803103475576,-20.733339309692383,66.9931869506836
snowman,snowman,243,60.74074074,2.7565117567888526,-57.63391876220703,-31.798137664794922
eyelash,eyelash,242,64.52066116,2.7554561528514503,61.47937774658203,-47.544166564941406
bear,bear,241,153.1784232,2.7544005489140475,-48.24573516845703,-30.504730224609375
beautiful,beautiful,241,83.37759336,2.7544005489140475,5.420797824859619,-24.3465576171875
dogs,dogs,238,116.90336129999999,2.751233737101839,-72.19391632080078,-42.66701126098633
mickey,mickey,301,159.80368810000002,2.8177367851582087,-17.248193740844727,14.781084060668945
cutie,cutie,238,66.28151261,2.751233737101839,-40.779502868652344,45.761539459228516
ari,ari,238,74.74369748,2.751233737101839,-23.840435028076172,-12.901705741882324
beer,beer,237,72.32489451,2.750178133164437,-19.403606414794922,-50.33259582519531
animals,animals,236,285.44915249999997,2.749122529227034,-71.72587585449219,-39.126155853271484
paper,paper,236,142.9830508,2.749122529227034,20.601470947265625,-17.719959259033203
rock,rock,270,310.65170939999996,2.7850130630987255,6.295322418212891,-16.82268524169922
pretty,pretty,234,92.6965812,2.7470113213522285,13.450251579284668,27.26104164123535
evil,evil,234,95.34615385,2.7470113213522285,-36.130619049072266,24.260766983032227
drawing,drawing,268,159.3869194,2.78290185522392,51.747745513916016,42.08283996582031
crazy,crazy,231,87.5021645,2.7438445095400206,-5.5254645347595215,46.99101257324219
r,r,230,50.19565217,2.742788905602618,-33.30527114868164,-20.528520584106445
bee,bee,229,78.24017467,2.7417333016652154,-69.7630386352539,-15.539772987365723
computer,computer,228,117.59210530000001,2.7406776977278127,17.436363220214844,62.908531188964844
cactus,cactus,228,94.36842105,2.7406776977278127,-7.3185133934021,-50.22196578979492
floral,floral,228,101.122807,2.7406776977278127,-8.075407981872559,-59.771671295166016
amor,amor,227,170.60352419999998,2.73962209379041,-21.244609832763672,-19.669870376586914
earring,earring,227,68.39207048,2.73962209379041,23.853166580200195,-83.03673553466797
png,png,256,178.5213864,2.770234607975088,-8.551216125488281,6.56575345993042
jesus,jesus,226,102.9955752,2.738566489853007,-29.673973083496094,-0.5498925447463989
lion,lion,226,128.2920354,2.738566489853007,-64.04224395751953,-34.668399810791016
strawberry,strawberry,226,57.11061947,2.738566489853007,-27.65888786315918,-66.65167999267578
couple,couple,226,166.1637168,2.738566489853007,14.179940223693848,20.106456756591797
design,design,225,183.52,2.7375108859156043,8.345129013061523,-34.1519775390625
sunset,sunset,225,68.34222222,2.7375108859156043,42.3189582824707,-36.86970138549805
wine,wine,225,73.45777778,2.7375108859156043,-18.848073959350586,-51.82316207885742
cartoon,cartoon,223,224.6950673,2.735399678040799,-26.63210678100586,42.664493560791016
patch,patch,223,130.2421525,2.735399678040799,-0.7509327530860901,-95.21809387207031
panda,panda,222,109.28828829999999,2.7343440741033964,-68.2608871459961,-32.174110412597656
dream,dream,219,97.03196347,2.7311772622911885,18.620424270629883,32.68218231201172
censored,censored,219,49.57990868,2.7311772622911885,64.7225341796875,58.65324783325195
jordan,jordan,249,68.00388128,2.762845380413269,-32.3779182434082,2.0176706314086914
batman,batman,219,152.2922374,2.7311772622911885,-14.854880332946777,10.092204093933105
fu,fu,219,65.15981735,2.7311772622911885,-28.02691650390625,-8.830351829528809
school,school,216,116.87037040000001,2.72801045047898,49.09373474121094,29.534332275390625
hamilton,hamilton,216,99.85185185,2.72801045047898,-16.180377960205078,-3.955019474029541
omg,omg,215,77.06046512,2.7269548465415774,-31.198732376098633,9.771520614624023
blunt,blunt,215,30.04186047,2.7269548465415774,20.39178466796875,29.318981170654297
feather,feather,214,191.0046729,2.725899242604175,-5.771511554718018,-29.797502517700195
v,v,214,110.7943925,2.725899242604175,-0.1838185042142868,97.60713195800781
aliens,aliens,214,129.89252340000002,2.725899242604175,16.492944717407227,84.89599609375
crystal,crystal,213,128.9342723,2.7248436386667723,-0.4051128625869751,-31.438003540039062
time,time,210,61.8,2.7216768268545644,25.20220375061035,13.348362922668457
pumpkin,pumpkin,210,77.21428571,2.7216768268545644,-32.88460922241211,-69.8094253540039
episode,episode,256,138.66252590000002,2.770234607975088,-5.945263385772705,24.70237159729004
dance,dance,210,122.73333329999998,2.7216768268545644,-57.67185592651367,41.31277084350586
melanie,melanie,265,115.8363636,2.779735043411712,-15.024295806884766,0.3468993902206421
antlers,antlers,209,27.93301435,2.7206212229171616,-61.39282989501953,-23.248981475830078
word,word,207,177.53623190000002,2.718510015042356,27.615901947021484,48.13822555541992
gray,gray,207,108.92753619999999,2.718510015042356,19.713184356689453,-45.3613395690918
pepe,pepe,206,77.30582524,2.7174544111049532,-19.083158493041992,-15.555107116699219
em,em,206,51.76213592,2.7174544111049532,-23.877399444580078,25.245481491088867
gift,gift,205,67.30243902,2.716398807167551,-32.0625,-84.54598999023438
flare,flare,205,69.32195122,2.716398807167551,27.641130447387695,18.11089515686035
sister,sister,204,70.62745098,2.715343203230148,-38.06446838378906,66.55625915527344
japanese,japanese,204,167.5392157,2.715343203230148,-44.98866653442383,2.430389404296875
statue,statue,204,177.3823529,2.715343203230148,3.6066362857818604,-60.77060317993164
girly,girly,257,267.8466065,2.7712902119124903,-40.74069595336914,38.156654357910156
beauty,beauty,203,119.8571429,2.7142875992927453,5.477427005767822,-23.26494026184082
hate,hate,203,81.408867,2.7142875992927453,-7.956302165985107,39.20267868041992
petals,petals,203,57.02463054,2.7142875992927453,-9.029156684875488,-62.17171096801758
god,god,202,94.05940594,2.7132319953553425,-31.246583938598633,25.80687141418457
d,d,202,50.13366337,2.7132319953553425,-34.846553802490234,-25.884220123291016
kisses,kisses,202,74.27722772,2.7132319953553425,-19.513635635375977,82.70604705810547
tag,tag,200,139.72,2.7111207874805374,-0.44242995977401733,18.307292938232422
horse,horse,199,93.17085427,2.7100651835431346,-82.87785339355469,-44.07201385498047
crying,crying,199,94.35175879,2.7100651835431346,-11.017796516418457,56.29444122314453
energy,energy,199,500.0,2.7100651835431346,46.17300033569336,9.631285667419434
overwatch,overwatch,198,167.8232323,2.709009579605732,28.519813537597656,42.15566635131836
fly,fly,197,173.84263959999998,2.707953975668329,50.545326232910156,0.04326743632555008
boy,boy,197,82.28426396,2.707953975668329,-26.24695587158203,62.62028121948242
japan,japan,196,274.57142860000005,2.7068983717309267,-43.10951232910156,1.9689784049987793
facebook,facebook,196,67.85204082,2.7068983717309267,-29.767881393432617,19.628849029541016
pineapple,pineapple,196,64.78571429,2.7068983717309267,-29.14475440979004,-62.0958137512207
wreath,wreath,195,78.56923077,2.705842767793524,-3.464843988418579,-62.61603927612305
n,n,195,45.8974359,2.705842767793524,-30.290735244750977,-21.822444915771484
book,book,194,85.40721649,2.704787163856121,21.337289810180664,54.575408935546875
korean,korean,193,131.0,2.7037315599187184,-44.87535095214844,5.264858722686768
bestfriend,bestfriend,193,73.70984456,2.7037315599187184,-38.103172302246094,51.81805419921875
hipster,hipster,192,198.98958330000002,2.7026759559813156,-59.21798324584961,20.86680030822754
patches,patches,191,67.49214659999998,2.7016203520439133,-0.7505046725273132,-95.21900939941406
creepy,creepy,191,177.2617801,2.7016203520439133,-46.983154296875,27.996137619018555
joker,joker,190,98.52105263,2.7005647481065105,0.9007183909416199,3.6773314476013184
trap,trap,190,104.3368421,2.7005647481065105,8.949565887451172,-0.5292291641235352
tv,tv,190,59.92631579,2.7005647481065105,-15.17187786102295,5.430056571960449
pills,pills,190,55.08947368,2.7005647481065105,-14.419407844543457,-90.13839721679688
mario,mario,189,102.06878309999999,2.6995091441691077,-21.396669387817383,7.9670891761779785
g,g,189,60.75132275,2.6995091441691077,-37.02177047729492,-22.18943214416504
k,k,188,65.55851064,2.698453540231705,-40.38603973388672,-27.76641082763672
backgrounds,backgrounds,188,126.5106383,2.698453540231705,-4.780032634735107,35.316837310791016
3,3,188,73.01595745,2.698453540231705,50.02141571044922,57.354949951171875
donut,donut,188,113.2446809,2.698453540231705,-39.00813293457031,-44.03094482421875
retro,retro,188,80.94680851,2.698453540231705,0.1289159506559372,-0.6313132047653198
explosion,explosion,188,55.77659574,2.698453540231705,64.77510833740234,16.85055923461914
frames,frames,188,133.0478723,2.698453540231705,35.31311798095703,-4.321972846984863
wigs,wigs,187,59.22459893,2.6973979362943026,54.42456817626953,-43.170143127441406
night,night,186,92.72043011,2.6963423323569,12.901899337768555,12.263397216796875
splash,splash,185,78.12972973,2.695286728419497,17.6296443939209,-0.9594696760177612
ugly,ugly,184,53.24456522,2.6942311244820942,0.07183117419481277,43.4367790222168
sayings,sayings,184,308.5,2.6942311244820942,26.182741165161133,50.13568115234375
heartbreak,heartbreak,183,50.20218579,2.6931755205446914,8.751752853393555,53.46612548828125
silver,silver,216,111.35407240000002,2.72801045047898,18.078350067138672,-73.40335083007812
thunder,thunder,181,51.91160221,2.6910643126698863,44.42372512817383,25.021717071533203
insta,insta,181,52.97790055,2.6910643126698863,-20.160022735595703,15.097744941711426
chicken,chicken,181,91.33701657,2.6910643126698863,-57.274478912353516,-39.087303161621094
hentai,hentai,180,76.48333333,2.6900087087324835,-18.84366798400879,6.928349494934082
nails,nails,180,108.7777778,2.6900087087324835,67.06676483154297,-29.014751434326172
abs,abs,180,47.28888889,2.6900087087324835,-46.240665435791016,39.64558792114258
photo,photo,179,132.9776536,2.6889531047950808,-9.609247207641602,32.38873291015625
forever,forever,210,127.8478104,2.7216768268545644,16.74901008605957,25.689491271972656
edits,edits,178,107.19662920000002,2.6878975008576784,-55.85304641723633,57.89067459106445
lol,lol,178,52.98314607,2.6878975008576784,-34.10322189331055,9.964940071105957
numbers,numbers,177,82.52542373,2.6868418969202756,6.197628974914551,32.26731491088867
fox,fox,177,163.70621469999998,2.6868418969202756,-65.46926879882812,-26.789081573486328
elephant,elephant,213,393.5120056,2.7248436386667723,-68.59193420410156,-34.573875427246094
lv,lv,177,35.47457627,2.6868418969202756,-14.726938247680664,-5.9178242683410645
tiger,tiger,175,87.90285714,2.68473068904547,-67.91690063476562,-34.82759094238281
kitten,kitten,175,179.9257143,2.68473068904547,-73.09366607666016,-45.79538345336914
boyfriend,boyfriend,174,80.94252874,2.6836750851080673,-38.46645736694336,56.10466384887695
honey,honey,174,53.95977011,2.6836750851080673,-27.978864669799805,-47.609649658203125
barbie,barbie,174,90.40804598,2.6836750851080673,-38.972591400146484,-7.283294677734375
waves,waves,173,55.56647399,2.682619481170665,80.67290496826172,16.845115661621094
simpson,simpson,173,71.3699422,2.682619481170665,-14.965490341186523,-2.005798101425171
bracelet,bracelet,173,130.4393064,2.682619481170665,25.841243743896484,-81.14923858642578
skirt,skirt,172,93.87790698,2.681563877233262,38.46345901489258,-73.584716796875
friend,friend,171,103.625731,2.6805082732958594,-40.13908004760742,59.07905578613281
spark,spark,171,33.84210526,2.6805082732958594,35.22806167602539,45.495357513427734
mine,mine,170,79.86470588,2.6794526693584566,19.964439392089844,-2.4001834392547607
sisters,sisters,170,64.28235294,2.6794526693584566,-39.33710861206055,67.58324432373047
sword,sword,170,89.60588235,2.6794526693584566,75.62094116210938,-21.841398239135742
cig,cig,170,12.21764706,2.6794526693584566,-16.0974063873291,-39.212364196777344
lyrics,lyrics,169,79.73964497,2.678397065421054,-58.474544525146484,34.366546630859375
letters,letters,169,151.3076923,2.678397065421054,34.39420700073242,61.00399398803711
cigar,cigar,168,40.904761900000004,2.6773414614836515,-16.650554656982422,-40.9305305480957
halloween,halloween,168,190.5714286,2.6773414614836515,-22.253454208374023,12.732276916503906
lil,lil,329,63.10261387,2.847293695405484,-33.978302001953125,12.479098320007324
trump,trump,167,89.52694611,2.6762858575462487,27.392578125,24.60620880126953
nba,nba,202,90.13079555,2.7132319953553425,-34.34152603149414,0.4931623935699463
holographic,holographic,167,122.1497006,2.6762858575462487,-1.8171221017837524,9.456796646118164
shark,shark,166,93.74698795,2.675230253608846,-78.36957550048828,-23.755952835083008
forest,forest,166,82.1686747,2.675230253608846,-6.188347816467285,-22.27129364013672
dad,dad,166,80.80120482,2.675230253608846,-34.95903778076172,67.54644012451172
rick,rick,203,72.56523126,2.7142875992927453,-18.70050048828125,-2.8317129611968994
heartbroken,heartbroken,165,45.49090909,2.674174649671443,3.5371627807617188,52.403377532958984
effects,effects,164,173.92073169999998,2.673119045734041,56.508174896240234,50.030601501464844
ornaments,ornaments,164,69.29878049,2.673119045734041,-0.7620213627815247,-63.925621032714844
laser,laser,164,38.05487805,2.673119045734041,8.448470115661621,-13.162422180175781
slay,slay,164,50.29878049,2.673119045734041,0.40376389026641846,22.63123321533203
spiderman,spiderman,162,85.65432099,2.6710078378592352,-13.737789154052734,11.58072280883789
o,o,162,58.75925926,2.6710078378592352,-29.69011878967285,-20.262222290039062
teal,teal,162,65.28395062,2.6710078378592352,14.336416244506836,-52.25026321411133
tongue,tongue,162,84.22839506,2.6710078378592352,-3.3407680988311768,-43.66020965576172
j,j,161,70.18012422,2.6699522339218325,-38.552616119384766,-24.39478302001953
bye,bye,161,50.31677019,2.6699522339218325,28.401363372802734,7.488601207733154
dots,dots,161,62.41614907,2.6699522339218325,16.738637924194336,-19.998506546020508
fireworks,fireworks,160,64.18125,2.6688966299844297,54.30194091796875,78.58070373535156
you,you,215,158.8767045,2.7269548465415774,10.327836036682129,30.291166305541992
glass,glass,160,163.5125,2.6688966299844297,-12.088587760925293,-44.68734359741211
vampire,vampire,159,108.72327040000002,2.6678410260470273,-43.689666748046875,23.849712371826172
vibes,vibes,159,74.70440252,2.6678410260470273,44.935081481933594,47.7745361328125
static,static,159,30.27044025,2.6678410260470273,1.9752668142318726,15.114583969116211
headphones,headphones,159,79.88050314,2.6678410260470273,28.37714958190918,77.67963409423828
sunflowers,sunflowers,159,41.49056604,2.6678410260470273,-18.947750091552734,-61.64232635498047
hurt,hurt,159,69.83647799,2.6678410260470273,16.12932014465332,22.71725845336914
scar,scar,158,37.21518987,2.6667854221096245,72.33171844482422,-7.8102827072143555
logo,logo,157,207.433121,2.6657298181722218,27.61997413635254,-21.837858200073242
feathers,feathers,157,187.71974519999998,2.6657298181722218,-5.204155921936035,-29.616689682006836
photobooth,photobooth,157,45.36942675,2.6657298181722218,-6.158712387084961,10.85672664642334
fun,fun,156,135.3397436,2.664674214234819,-9.848033905029297,44.303138732910156
universe,universe,156,146.23076919999997,2.664674214234819,5.149330139160156,82.67611694335938
jewelry,jewelry,156,329.3910256,2.664674214234819,22.558666229248047,-80.82976531982422
shades,shades,156,44.27564103,2.664674214234819,12.39082145690918,-42.73579406738281
bandana,bandana,155,38.83870968,2.6636186102974166,48.922794342041016,-69.9544448852539
sweater,sweater,155,84.77419355,2.6636186102974166,46.23428726196289,-71.51048278808594
seventeen,seventeen,154,178.538961,2.662563006360014,2.2130191326141357,35.74933624267578
corona,corona,153,272.3267974,2.661507402422611,3.0569846630096436,79.81954193115234
pants,pants,153,78.29411765,2.661507402422611,41.903167724609375,-68.28231048583984
flores,flores,152,313.25,2.6604517984852083,-18.595558166503906,-17.242631912231445
milk,milk,152,57.69078947,2.6604517984852083,-28.85582733154297,-45.72786331176758
banana,banana,152,49.19078947,2.6604517984852083,-28.16838264465332,-61.85850524902344
life,life,152,101.75657890000001,2.6604517984852083,7.711438179016113,18.863460540771484
asthetic,asthetic,151,50.26490066,2.6593961945478055,9.787161827087402,-22.208200454711914
person,person,151,89.22516556,2.6593961945478055,-19.750905990600586,60.29454040527344
crack,crack,151,40.95364238,2.6593961945478055,29.597606658935547,15.556321144104004
comic,comic,150,98.67333333,2.658340590610403,-6.539611339569092,17.508516311645508
mouse,mouse,149,59.72483221,2.6572849866730004,-53.4716796875,-2.429901123046875
wwe,wwe,197,298.4189038,2.707953975668329,-33.40155029296875,6.202085018157959
cash,cash,149,76.28859059999999,2.6572849866730004,35.62920379638672,13.889780044555664
fuc,fuc,148,23.16891892,2.6562293827355976,-21.50176429748535,0.5968990921974182
monkey,monkey,148,88.16216216,2.6562293827355976,-69.76349639892578,-31.485673904418945
ufo,ufo,147,108.4421769,2.655173778798195,-12.379229545593262,9.741074562072754
circles,circles,147,60.21768707,2.655173778798195,26.00752830505371,-2.528496503829956
cherries,cherries,147,49.02721088,2.655173778798195,-25.230270385742188,-69.01195526123047
mirror,mirror,147,95.31292517,2.655173778798195,8.707515716552734,-2.5904698371887207
daughter,daughter,146,74.49315068,2.654118174860792,-37.28234100341797,64.91083526611328
daisy,daisy,146,56.21232877,2.654118174860792,-11.195263862609863,-59.76546859741211
transparent,transparent,146,197.0068493,2.654118174860792,25.972658157348633,30.14577293395996
blu,blu,145,30.68275862,2.6530625709233897,-15.041776657104492,-8.395440101623535
ballons,ballons,145,59.45517241,2.6530625709233897,34.62654113769531,-52.08036804199219
mood,mood,145,113.3655172,2.6530625709233897,42.51336669921875,46.294525146484375
lighting,lighting,145,46.07586207,2.6530625709233897,26.342466354370117,-36.315879821777344
bebe,bebe,145,163.7241379,2.6530625709233897,-1.0319744348526,-8.85909366607666
horn,horn,145,81.22758621,2.6530625709233897,-20.468067169189453,42.551212310791016
xanax,xanax,144,21.74305556,2.652006966985987,-43.31625747680664,-6.638061046600342
body,body,144,197.3194444,2.652006966985987,10.540121078491211,5.764832019805908
pie,pie,144,58.90277778,2.652006966985987,-39.47241973876953,-48.79484939575195
table,table,144,62.01388889,2.652006966985987,20.701814651489258,0.35035470128059387
hoodie,hoodie,143,75.4965035,2.650951363048584,47.03266525268555,-68.27099609375
maroon,maroon,175,17.48356808,2.68473068904547,16.83742332458496,-53.614810943603516
boat,boat,142,81.19718309999999,2.6498957591111814,-6.112928867340088,79.7564926147461
trash,trash,142,70.34507042,2.6498957591111814,43.43693923950195,21.037824630737305
annie,annie,172,67.73907573,2.681563877233262,-26.079811096191406,-0.15128935873508453
poo,poo,141,50.75177305,2.6488401551737786,-48.591880798339844,-20.634624481201172
witch,witch,141,127.54609930000001,2.6488401551737786,-57.32575607299805,-8.332770347595215
braces,braces,140,22.54285714,2.6477845512363762,21.713001251220703,-9.257290840148926
stitch,stitch,140,121.02857140000002,2.6477845512363762,13.685222625732422,-10.564525604248047
laugh,laugh,140,48.64285714,2.6477845512363762,-13.119637489318848,47.7922477722168
flo,flo,139,32.74100719,2.6467289472989735,-12.55329418182373,-9.040882110595703
sweet,sweet,139,98.21582734,2.6467289472989735,-9.265796661376953,-13.241716384887695
cupcake,cupcake,139,110.4604317,2.6467289472989735,-38.694183349609375,-46.2922248840332
vine,vine,139,79.23741007,2.6467289472989735,-21.55282974243164,-72.7424545288086
chanel,chanel,139,82.05035971,2.6467289472989735,-5.319108009338379,-7.500191688537598
owl,owl,138,116.1086957,2.6456733433615707,-67.17212677001953,-23.50395393371582
chocolate,chocolate,138,119.5797101,2.6456733433615707,-33.41782760620117,-48.53616714477539
dab,dab,138,75.21739129999999,2.6456733433615707,16.3897647857666,-9.43455982208252
rap,rap,138,86.73188406,2.6456733433615707,-67.99974060058594,45.26410675048828
books,books,137,76.38686131,2.644617739424168,21.455915451049805,54.71855926513672
earth,earth,136,41.71323529,2.6435621354867656,6.993756294250488,84.1999740600586
pixels,pixels,135,130.5037037,2.6425065315493628,-15.089954376220703,95.08768463134766
cap,cap,134,149.0522388,2.64145092761196,24.767953872680664,2.733196258544922
chibi,chibi,134,203.7089552,2.64145092761196,-9.357446670532227,13.916945457458496
guitar,guitar,134,54.56716418,2.64145092761196,-65.35750579833984,35.93524169921875
scribble,scribble,133,121.0601504,2.640395323674557,23.533489227294922,-21.458860397338867
chinese,chinese,177,134.6061176,2.6868418969202756,-46.5439453125,2.2902281284332275
ball,ball,133,171.0150376,2.640395323674557,41.82372283935547,16.632272720336914
tat,tat,133,30.42105263,2.640395323674557,-47.100868225097656,11.423912048339844
monster,monster,133,142.481203,2.640395323674557,-39.82381057739258,24.322221755981445
duck,duck,132,49.82575758,2.6393397197371544,-55.25394058227539,-21.17958641052246
punk,punk,132,100.6515152,2.6393397197371544,-57.42524337768555,25.058147430419922
manga,manga,132,239.5,2.6393397197371544,-79.73898315429688,5.592262268066406
skeleton,skeleton,132,149.2954545,2.6393397197371544,52.53832244873047,-26.97254180908203
bangs,bangs,132,17.25,2.6393397197371544,50.61084747314453,-34.73919677734375
draw,draw,131,136.88549619999998,2.638284115799752,51.49469757080078,42.12400436401367
tumbler,tumbler,131,123.1526718,2.638284115799752,-13.16750717163086,-47.29384231567383
twinkle,twinkle,131,37.47328244,2.638284115799752,36.402156829833984,-41.908634185791016
4,4,131,81.21374046,2.638284115799752,48.759761810302734,58.7934455871582
error,error,130,66.7,2.6372285118623493,23.22434425354004,43.806026458740234
candle,candle,130,117.29230770000001,2.6372285118623493,24.38832664489746,-59.92110824584961
castle,castle,130,163.1461538,2.6372285118623493,33.909427642822266,0.7789732813835144
sticker,sticker,130,236.8230769,2.6372285118623493,17.026832580566406,-64.0584716796875
loser,loser,129,62.23255814,2.6361729079249465,25.97837257385254,36.262386322021484
fashion,fashion,129,251.69767439999998,2.6361729079249465,0.7135969996452332,-8.329347610473633
woman,woman,129,399.17054260000003,2.6361729079249465,-24.816606521606445,60.02414321899414
animal,animal,128,95.421875,2.6351173039875437,-71.53910827636719,-38.60393524169922
boys,boys,128,86.46875,2.6351173039875437,-21.030414581298828,67.24818420410156
filters,filters,128,55.8515625,2.6351173039875437,77.62093353271484,56.36588668823242
apple,apple,128,56.890625,2.6351173039875437,-25.4815616607666,-65.65229797363281
w,w,128,65.8515625,2.6351173039875437,-28.863462448120117,-24.285518646240234
jacket,jacket,127,81.32283465,2.6340617000501414,45.726654052734375,-69.82727813720703
man,man,127,204.33070869999997,2.6340617000501414,-24.009723663330078,60.09107971191406
paw,paw,127,78.26771654,2.6340617000501414,-68.510498046875,-52.4412727355957
arm,arm,127,59.04724409,2.6340617000501414,51.008201599121094,-11.074284553527832
jeans,jeans,127,59.62992126,2.6340617000501414,40.94211959838867,-69.0652084350586
drug,drug,126,78.89682540000001,2.6330060961127386,-14.784531593322754,-84.7391128540039
chill,chill,126,61.1984127,2.6330060961127386,35.62131118774414,-20.38755226135254
army,army,126,122.06349209999999,2.6330060961127386,27.897663116455078,41.26234817504883
5,5,126,76.90476190000001,2.6330060961127386,49.9210319519043,58.770999908447266
gore,gore,126,197.60317460000002,2.6330060961127386,-44.961822509765625,17.184114456176758
minnie,minnie,126,132.6666667,2.6330060961127386,4.190911293029785,0.09866515547037125
dust,dust,126,70.45238095,2.6330060961127386,13.48745059967041,-17.214614868164062
what,what,126,62.17460317,2.6330060961127386,19.701038360595703,21.722042083740234
lace,lace,125,69.264,2.631950492175336,35.935279846191406,-73.24171447753906
sakura,sakura,125,118.712,2.631950492175336,-7.535264015197754,-9.354016304016113
november,november,125,57.711999999999996,2.631950492175336,-60.51499938964844,0.5812509059906006
heaven,heaven,125,89.19200000000001,2.631950492175336,-29.67978286743164,26.531383514404297
power,power,124,95.01612903,2.630894888237933,45.385005950927734,10.872133255004883
question,question,154,55.08494624,2.662563006360014,-14.665282249450684,34.08540725708008
pencil,pencil,124,63.92741935,2.630894888237933,21.902143478393555,-21.555700302124023
kitty,kitty,124,127.65322579999999,2.630894888237933,-45.39654541015625,-15.537984848022461
drink,drink,124,76.40322581,2.630894888237933,-20.14020347595215,-48.160491943359375
pride,pride,124,119.983871,2.630894888237933,24.588359832763672,22.655017852783203
bed,bed,124,62.51612903,2.630894888237933,24.146778106689453,-29.153141021728516
facetime,facetime,124,27.01612903,2.630894888237933,-19.333938598632812,12.391500473022461
texting,texting,123,63.33333333,2.6298392843005303,6.260818004608154,27.809675216674805
tags,tags,123,71.04065041,2.6298392843005303,-0.5023319721221924,18.105606079101562
pregnant,pregnant,123,57.49593496,2.6298392843005303,-47.452728271484375,72.60567474365234
y,y,123,45.10569106,2.6298392843005303,-24.728809356689453,-19.02779197692871
rihanna,rihanna,123,81.3902439,2.6298392843005303,-30.1888484954834,5.4794921875
fangs,fangs,123,35.0,2.6298392843005303,64.71375274658203,-31.51032066345215
gym,gym,122,89.68032787,2.628783680363128,51.13286209106445,31.143898010253906
mad,mad,122,57.39344262,2.628783680363128,-4.57096004486084,47.52097702026367
skulls,skulls,122,103.5,2.628783680363128,57.553627014160156,-24.99374008178711
world,world,121,80.0,2.627728076425725,4.55652379989624,4.7694244384765625
house,house,121,59.89256198,2.627728076425725,34.4364128112793,2.4097702503204346
spooky,spooky,121,103.9917355,2.627728076425725,-46.92231369018555,27.4001407623291
window,window,121,121.81818179999999,2.627728076425725,70.56153869628906,3.454345226287842
date,date,121,56.46280992,2.627728076425725,23.912139892578125,14.532254219055176
superman,superman,120,71.81666667,2.6266724724883224,-7.71823263168335,22.188051223754883
sick,sick,120,69.30833333,2.6266724724883224,-2.310462236404419,56.09242630004883
boots,boots,120,78.25833333,2.6266724724883224,38.25322341918945,-65.03854370117188
bling,bling,120,73.06666667,2.6266724724883224,38.53757858276367,-47.55435562133789
dolphin,dolphin,119,49.42857143,2.6256168685509196,-76.88358306884766,-23.732877731323242
die,die,119,88.38655462,2.6256168685509196,3.3855364322662354,21.588525772094727
ugh,ugh,118,57.83050847,2.624561264613517,-21.384660720825195,27.238494873046875
wave,wave,118,57.54237288,2.624561264613517,80.67718505859375,16.90660858154297
zzz,zzz,118,46.25423729,2.624561264613517,-25.281177520751953,12.178324699401855
relationship,relationship,118,115.06779660000001,2.624561264613517,11.789090156555176,21.515544891357422
dinosaur,dinosaur,118,140.4745763,2.624561264613517,-86.2469253540039,-29.351869583129883
wallpaper,wallpaper,118,96.68644068,2.624561264613517,4.150824546813965,-30.9649715423584
sassy,sassy,118,72.89830508,2.624561264613517,-43.59659194946289,37.774295806884766
effect,effect,118,238.14406780000004,2.624561264613517,56.215152740478516,50.036014556884766
